stat.id,ma.id,category,first.author,year,n1,n2,effect,variance,statistic,ma.doi
3153,45,Individual Differences,Folquitto,2013,61,NA,0.589,NA,r,10.1093/geront/gnw251
3154,45,Individual Differences,Hayashi,2013,104,NA,0.577,NA,r,10.1093/geront/gnw251
3155,45,Individual Differences,Lin,2012,447,NA,0.492,NA,r,10.1093/geront/gnw251
3156,45,Individual Differences,Conde-Sala,2013,221,NA,0.49,NA,r,10.1093/geront/gnw251
3157,45,Individual Differences,Hughes,2014,254,NA,0.48,NA,r,10.1093/geront/gnw251
3158,45,Individual Differences,Lim,2014,130,NA,0.47,NA,r,10.1093/geront/gnw251
3159,45,Individual Differences,Tanji,2005,48,NA,0.45,NA,r,10.1093/geront/gnw251
3160,45,Individual Differences,Jackson,2014,164,NA,0.435,NA,r,10.1093/geront/gnw251
3161,45,Individual Differences,Moscoso,2007,31,NA,0.414,NA,r,10.1093/geront/gnw251
3162,45,Individual Differences,Kishimoto,2013,123,NA,0.39,NA,r,10.1093/geront/gnw251
3163,45,Individual Differences,Cheng,2013,99,NA,0.269,NA,r,10.1093/geront/gnw251
3164,45,Individual Differences,Slachevsky,2013,291,NA,0.267,NA,r,10.1093/geront/gnw251
3165,45,Individual Differences,Gonyea,2005,80,NA,0.24,NA,r,10.1093/geront/gnw251
3166,45,Individual Differences,Pfeifer,2013,101,NA,0.15,NA,r,10.1093/geront/gnw251
3167,45,Individual Differences,Han,2014,731,NA,0.133,NA,r,10.1093/geront/gnw251
3168,45,Individual Differences,Takahashi,2005,23,NA,0.41,NA,r,10.1093/geront/gnw251
3169,45,Individual Differences,Schulz,2013,79,NA,0.102,NA,r,10.1093/geront/gnw251
3170,45,Individual Differences,Valimaki,2009,170,NA,0.056,NA,r,10.1093/geront/gnw251
3171,45,Individual Differences,Schulz,2008,1222,NA,0.05,NA,r,10.1093/geront/gnw251
3172,45,Individual Differences,Rosness,2011,49,NA,0.017,NA,r,10.1093/geront/gnw251
3173,45,Individual Differences,Coehlo,2007,99,NA,-0.12,NA,r,10.1093/geront/gnw251
3174,45,Individual Differences,Pfeifer,2013,101,NA,-0.18,NA,r,10.1093/geront/gnw251
3175,45,Individual Differences,Garcia-Alberca,2012,80,NA,-0.23,NA,r,10.1093/geront/gnw251
3176,45,Individual Differences,Sansoni,2004,34,NA,-0.41,NA,r,10.1093/geront/gnw251
3177,45,Individual Differences,Lin,2012,447,NA,0.364,NA,r,10.1093/geront/gnw251
3178,45,Individual Differences,Jackson,2014,164,NA,0.305,NA,r,10.1093/geront/gnw251
3179,45,Individual Differences,Valimaki,2009,170,NA,0.298,NA,r,10.1093/geront/gnw251
3180,45,Individual Differences,Semiatin,2012,57,NA,0.222,NA,r,10.1093/geront/gnw251
3181,45,Individual Differences,Conde-Sala,2013,221,NA,0.17,NA,r,10.1093/geront/gnw251
3182,45,Individual Differences,Truzzi,2013,159,NA,0.17,NA,r,10.1093/geront/gnw251
3183,45,Individual Differences,Garcia-Alberca,2012,80,NA,0.17,NA,r,10.1093/geront/gnw251
3184,45,Individual Differences,Han,2014,731,NA,0.075,NA,r,10.1093/geront/gnw251
3185,45,Individual Differences,Pfeifer,2013,101,NA,0.02,NA,r,10.1093/geront/gnw251
3186,46,Psychosocial,Andreoletti,2004,50,NA,0.14,NA,d,10.1093/geront/gnx056
3187,46,Psychosocial,Barber,2013,31,NA,0.88,NA,d,10.1093/geront/gnx056
3188,46,Psychosocial,Barber,2013,64,NA,-0.64,NA,d,10.1093/geront/gnx056
3189,46,Psychosocial,Barber,2015,40,NA,0.3,NA,d,10.1093/geront/gnx056
3190,46,Psychosocial,Barber,2015,40,NA,0.17,NA,d,10.1093/geront/gnx056
3191,46,Psychosocial,Bensadon,2010,61,NA,0.29,NA,d,10.1093/geront/gnx056
3192,46,Psychosocial,Bouazzaoui,2016,92,NA,0.43,NA,d,10.1093/geront/gnx056
3193,46,Psychosocial,Eich,2014,35,NA,0.85,NA,d,10.1093/geront/gnx056
3194,46,Psychosocial,Eich,2014,35,NA,-0.2,NA,d,10.1093/geront/gnx056
3195,46,Psychosocial,Fernandez-Ballesteros,2015,90,NA,0.31,NA,d,10.1093/geront/gnx056
3196,46,Psychosocial,Haslam,2012,34,NA,1.13,NA,d,10.1093/geront/gnx056
3197,46,Psychosocial,Hess,2003,32,NA,0.71,NA,d,10.1093/geront/gnx056
3198,46,Psychosocial,Hess,2009,45,NA,0.89,NA,d,10.1093/geront/gnx056
3199,46,Psychosocial,Hess,2009,37,NA,-0.31,NA,d,10.1093/geront/gnx056
3200,46,Psychosocial,Hess,2006,32,NA,-0.12,NA,d,10.1093/geront/gnx056
3201,46,Psychosocial,Hess,2006,32,NA,0.47,NA,d,10.1093/geront/gnx056
3202,46,Psychosocial,Hess,2009,51,NA,-0.39,NA,d,10.1093/geront/gnx056
3203,46,Psychosocial,Hess,2009,52,NA,0.14,NA,d,10.1093/geront/gnx056
3204,46,Psychosocial,Horton,2010,64,NA,-0.17,NA,d,10.1093/geront/gnx056
3205,46,Psychosocial,Kang,2009,42,NA,0.68,NA,d,10.1093/geront/gnx056
3206,46,Psychosocial,Mazerolle,2012,110,NA,0.12,NA,d,10.1093/geront/gnx056
3207,46,Psychosocial,Mazerolle,2015,38,NA,-0.03,NA,d,10.1093/geront/gnx056
3208,46,Psychosocial,Wong,2014,84,NA,0.66,NA,d,10.1093/geront/gnx056
3209,47,Psychosocial,Arango-Lasprilla,2014,39,30,-0.77,NA,d,10.1093/geront/gnx217
3210,47,Psychosocial,Coon,2003,41,41,-0.75,NA,d,10.1093/geront/gnx217
3211,47,Psychosocial,Gallagher-Thompson,2003,105,108,-0.26,NA,d,10.1093/geront/gnx217
3212,47,Psychosocial,Gendron,1996,17,18,-0.07,NA,d,10.1093/geront/gnx217
3213,47,Psychosocial,Kamkhagi,2015,20,17,-0.09,NA,d,10.1093/geront/gnx217
3214,47,Psychosocial,Losada,2005,24,27,-0.69,NA,d,10.1093/geront/gnx217
3215,47,Psychosocial,Losada,2011,68,50,-0.42,NA,d,10.1093/geront/gnx217
3216,47,Psychosocial,Losada,2015,42,45,0.25,NA,d,10.1093/geront/gnx217
3217,47,Psychosocial,Losada-Baltar,2004,12,15,-0.59,NA,d,10.1093/geront/gnx217
3218,47,Psychosocial,Marquez-Gonzalez,2007,34,40,-0.65,NA,d,10.1093/geront/gnx217
3219,47,Psychosocial,Quayhagen,2000,29,22,-0.13,NA,d,10.1093/geront/gnx217
3220,47,Psychosocial,Wilz,2016,102,45,-0.2,NA,d,10.1093/geront/gnx217
3221,47,Psychosocial,Arango-Lasprilla,2014,39,30,-0.33,NA,d,10.1093/geront/gnx217
3222,47,Psychosocial,Burgeois,2002,20,19,-0.35,NA,d,10.1093/geront/gnx217
3223,47,Psychosocial,Exteberria-Arritxabal,2005,33,75,-0.14,NA,d,10.1093/geront/gnx217
3224,47,Psychosocial,Exteberria-Arritxabal,2014,20,32,-0.84,NA,d,10.1093/geront/gnx217
3225,47,Psychosocial,Gallagher-Thompson,2007,22,23,-0.27,NA,d,10.1093/geront/gnx217
3226,47,Psychosocial,Gallagher-Thompson,2008,97,87,-0.27,NA,d,10.1093/geront/gnx217
3227,47,Psychosocial,Losada,2005,24,27,-0.98,NA,d,10.1093/geront/gnx217
3228,47,Psychosocial,Losada-Baltar,2004,12,15,-0.86,NA,d,10.1093/geront/gnx217
3229,47,Psychosocial,Quayhagen,2000,29,22,-0.01,NA,d,10.1093/geront/gnx217
3230,47,Psychosocial,Akkerman,2004,18,17,-1.02,NA,d,10.1093/geront/gnx217
3231,47,Psychosocial,Burgeois,2002,20,19,0.52,NA,d,10.1093/geront/gnx217
3232,47,Psychosocial,Gendron,1996,17,18,0.36,NA,d,10.1093/geront/gnx217
3233,47,Psychosocial,Gonyea,2016,33,34,-0.02,NA,d,10.1093/geront/gnx217
3234,47,Psychosocial,Gonzalez,2014,50,52,0.87,NA,d,10.1093/geront/gnx217
3235,47,Psychosocial,Herbert,2003,60,56,0.02,NA,d,10.1093/geront/gnx217
3236,47,Psychosocial,Livingston,2013,150,75,0.02,NA,d,10.1093/geront/gnx217
3237,47,Psychosocial,Losada,2005,42,45,0.48,NA,d,10.1093/geront/gnx217
3238,47,Psychosocial,Passoni,2014,39,33,-0.39,NA,d,10.1093/geront/gnx217
3239,47,Psychosocial,Quayhagen,2000,29,22,-0.02,NA,d,10.1093/geront/gnx217
3240,48,Psychosocial,Joranson,2015,27,26,-0.36,NA,d,10.1093/geront/gny046
3241,48,Psychosocial,Liang,2017,13,11,0.41,NA,d,10.1093/geront/gny046
3242,48,Psychosocial,Moyle,2017,46,50,-0.31,NA,d,10.1093/geront/gny046
3243,48,Psychosocial,Liang,2017,13,11,0.19,NA,d,10.1093/geront/gny046
3244,48,Psychosocial,Soler,2015,63,38,0.07,NA,d,10.1093/geront/gny046
3245,48,Psychosocial,Broadbent,2014,29,29,0.06,NA,d,10.1093/geront/gny046
3246,48,Psychosocial,Joranson,2015,27,26,-0.03,NA,d,10.1093/geront/gny046
3247,48,Psychosocial,Liang,2017,13,11,-0.04,NA,d,10.1093/geront/gny046
3248,48,Psychosocial,Moyle,2013,18,18,0.12,NA,d,10.1093/geront/gny046
3249,48,Psychosocial,Petersen,2017,35,26,0.21,NA,d,10.1093/geront/gny046
3250,48,Psychosocial,Robinson,2013,17,17,0.06,NA,d,10.1093/geront/gny046
3251,48,Psychosocial,Tanaka,2012,18,16,-0.06,NA,d,10.1093/geront/gny046
3252,48,Psychosocial,Moyle,2013,18,18,0.16,NA,d,10.1093/geront/gny046
3253,48,Psychosocial,Soler,2015,63,38,-0.05,NA,d,10.1093/geront/gny046
3254,48,Psychosocial,Liang,2017,13,11,0.1,NA,d,10.1093/geront/gny046
3255,48,Psychosocial,Petersen,2017,35,26,0.03,NA,d,10.1093/geront/gny046
3256,48,Psychosocial,Soler,2015,63,38,-0.11,NA,d,10.1093/geront/gny046
3257,48,Psychosocial,Tanaka,2012,18,16,0.4,NA,d,10.1093/geront/gny046
3258,48,Psychosocial,Robinson,2013,17,17,0.21,NA,d,10.1093/geront/gny046
3259,48,Psychosocial,Joranson,2015,27,26,0.21,NA,d,10.1093/geront/gny046
3260,48,Psychosocial,Moyle,2013,18,18,0.8,NA,d,10.1093/geront/gny046
3261,48,Psychosocial,Robinson,2013,17,17,0.41,NA,d,10.1093/geront/gny046
3262,48,Psychosocial,Soler,2015,42,32,-0.27,NA,d,10.1093/geront/gny046
3263,49,Psychosocial,Sollami,2017,14,14,0.467,NA,d,10.1093/geront/gny149
3264,49,Psychosocial,Grubbs,2016,7,5,1.099,NA,d,10.1093/geront/gny149
3265,49,Psychosocial,Olsen,2016,25,26,0.371,NA,d,10.1093/geront/gny149
3266,49,Psychosocial,Menna,2016,20,20,3.261,NA,d,10.1093/geront/gny149
3267,49,Psychosocial,Menna,2016,20,10,2.021,NA,d,10.1093/geront/gny149
3268,49,Psychosocial,Bono,2015,12,12,0.682,NA,d,10.1093/geront/gny149
3269,49,Psychosocial,Friedmann,2015,22,18,0.809,NA,d,10.1093/geront/gny149
3270,49,Psychosocial,Majic,2013,27,27,1.137,NA,d,10.1093/geront/gny149
3271,49,Psychosocial,Berry,2012,10,6,0.145,NA,d,10.1093/geront/gny149
3272,49,Psychosocial,Moretti,2011,10,11,0.374,NA,d,10.1093/geront/gny149
3273,49,Psychosocial,LeRoux,2009,8,8,1.047,NA,d,10.1093/geront/gny149
3274,50,Biomedical,Aarsland,2009,35,40,0.08,NA,g,10.1016/j.jagp.2013.11.007
3275,50,Biomedical,Emre,2010,96,99,-0.01,NA,g,10.1016/j.jagp.2013.11.007
3276,50,Biomedical,Leroi,2009,11,14,0.26,NA,g,10.1016/j.jagp.2013.11.007
3277,50,Biomedical,Moreau,2013,13,12,-0.14,NA,g,10.1016/j.jagp.2013.11.007
3278,50,Biomedical,Ondo,2011,20,20,0.22,NA,g,10.1016/j.jagp.2013.11.007
3279,50,Biomedical,Aarsland,2009,35,40,-0.46,NA,g,10.1016/j.jagp.2013.11.007
3280,50,Biomedical,Emre,2010,96,99,-0.2,NA,g,10.1016/j.jagp.2013.11.007
3281,50,Biomedical,Aarsland,2009,35,40,-0.5,NA,g,10.1016/j.jagp.2013.11.007
3282,50,Biomedical,Leroi,2009,11,14,0.16,NA,g,10.1016/j.jagp.2013.11.007
3283,50,Biomedical,Aarsland,2009,35,40,0.01,NA,g,10.1016/j.jagp.2013.11.007
3284,50,Biomedical,Emre,2010,96,99,-0.21,NA,g,10.1016/j.jagp.2013.11.007
3285,50,Biomedical,Leroi,2009,11,14,-0.16,NA,g,10.1016/j.jagp.2013.11.007
3286,50,Biomedical,Aarsland,2009,35,40,-0.27,NA,g,10.1016/j.jagp.2013.11.007
3287,50,Biomedical,Emre,2010,96,99,-0.08,NA,g,10.1016/j.jagp.2013.11.007
3288,50,Biomedical,Ondo,2011,20,20,0.34,NA,g,10.1016/j.jagp.2013.11.007
3289,51,Psychosocial,Voss,2010,30,35,0.39,NA,d,10.1016/j.jagp.2012.12.026
3290,51,Psychosocial,Hiyama,2013,20,20,0.4,NA,d,10.1016/j.jagp.2012.12.026
3291,51,Psychosocial,Dustman,1984,13,15,0.17,NA,d,10.1016/j.jagp.2012.12.026
3292,51,Psychosocial,Kramer,1999,62,62,0.48,NA,d,10.1016/j.jagp.2012.12.026
3293,51,Psychosocial,Oken,2006,47,44,0.29,NA,d,10.1016/j.jagp.2012.12.026
3294,51,Psychosocial,Scherder,2005,15,15,0.79,NA,d,10.1016/j.jagp.2012.12.026
3295,51,Psychosocial,van Uffelen,2008,77,75,-0.16,NA,d,10.1016/j.jagp.2012.12.026
3296,51,Psychosocial,Eggermont,2009,51,46,-0.08,NA,d,10.1016/j.jagp.2012.12.026
3297,52,Biomedical,Andreescu,2008,71,32,0.682,NA,g,10.1016/j.jagp.2012.10.019
3298,52,Biomedical,Ashtari,1999,40,46,0.294,NA,g,10.1016/j.jagp.2012.10.019
3299,52,Biomedical,Avila,2011,48,31,0.072,NA,g,10.1016/j.jagp.2012.10.019
3300,52,Biomedical,Ballmaier,2008,24,34,0.613,NA,g,10.1016/j.jagp.2012.10.019
3301,52,Biomedical,Ballmaier,2008,22,34,0.784,NA,g,10.1016/j.jagp.2012.10.019
3302,52,Biomedical,Janssen,2004,28,41,0.445,NA,g,10.1016/j.jagp.2012.10.019
3303,52,Biomedical,Janssen,2007,15,22,0.528,NA,g,10.1016/j.jagp.2012.10.019
3304,52,Biomedical,Lloyd,2004,23,39,-0.15,NA,g,10.1016/j.jagp.2012.10.019
3305,52,Biomedical,Lloyd,2004,28,39,0.744,NA,g,10.1016/j.jagp.2012.10.019
3306,52,Biomedical,Sheline,1996,10,10,1.068,NA,g,10.1016/j.jagp.2012.10.019
3307,52,Biomedical,Taylor,2005,72,83,0.091,NA,g,10.1016/j.jagp.2012.10.019
3308,52,Biomedical,Taylor,2007,63,83,0.023,NA,g,10.1016/j.jagp.2012.10.019
3309,52,Biomedical,Weber,2010,38,62,0.1,NA,g,10.1016/j.jagp.2012.10.019
3310,52,Biomedical,Zhao,2008,24,43,-0.017,NA,g,10.1016/j.jagp.2012.10.019
3311,52,Biomedical,Zhao,2008,37,43,0.241,NA,g,10.1016/j.jagp.2012.10.019
3312,53,Biomedical,Folin,2005,92,24,0.71,NA,d,10.1097/JGP.0b013e3181f17eed
3313,53,Biomedical,Clarke,1998,76,108,0.55,NA,d,10.1097/JGP.0b013e3181f17eed
3314,53,Biomedical,Kim,2008,45,473,0.36,NA,d,10.1097/JGP.0b013e3181f17eed
3315,53,Biomedical,Koseoglu,2007,118,40,1.64,NA,d,10.1097/JGP.0b013e3181f17eed
3316,53,Biomedical,Hann,2007,93,1436,0.15,NA,d,10.1097/JGP.0b013e3181f17eed
3317,53,Biomedical,Quadri,2004,92,55,0.33,NA,d,10.1097/JGP.0b013e3181f17eed
3318,53,Biomedical,Storey,2003,50,50,1.28,NA,d,10.1097/JGP.0b013e3181f17eed
3319,53,Biomedical,Bottiglieri,2001,55,22,0.07,NA,d,10.1097/JGP.0b013e3181f17eed
3320,53,Biomedical,Religa,2003,99,100,0.47,NA,d,10.1097/JGP.0b013e3181f17eed
3321,53,Biomedical,Nagga,2003,106,101,0.72,NA,d,10.1097/JGP.0b013e3181f17eed
3322,53,Biomedical,Hogervorst,2002,137,277,0.45,NA,d,10.1097/JGP.0b013e3181f17eed
3323,53,Biomedical,Miller,2002,32,22,0.62,NA,d,10.1097/JGP.0b013e3181f17eed
3324,53,Biomedical,Folin,2005,92,24,1.34,NA,d,10.1097/JGP.0b013e3181f17eed
3325,53,Biomedical,Koseoglu,2007,118,40,2.46,NA,d,10.1097/JGP.0b013e3181f17eed
3326,53,Biomedical,Quadri,2004,92,55,0.64,NA,d,10.1097/JGP.0b013e3181f17eed
3327,53,Biomedical,Storey,2003,50,50,1.51,NA,d,10.1097/JGP.0b013e3181f17eed
3328,53,Biomedical,Bottiglieri,2001,55,22,0.82,NA,d,10.1097/JGP.0b013e3181f17eed
3329,53,Biomedical,Nagga,2003,106,101,0.92,NA,d,10.1097/JGP.0b013e3181f17eed
3330,53,Biomedical,Folin,2005,92,24,0.45,NA,d,10.1097/JGP.0b013e3181f17eed
3331,53,Biomedical,Koseoglu,2007,118,40,1.19,NA,d,10.1097/JGP.0b013e3181f17eed
3332,53,Biomedical,Quadri,2004,92,55,0.28,NA,d,10.1097/JGP.0b013e3181f17eed
3333,53,Biomedical,Storey,2003,50,50,0.32,NA,d,10.1097/JGP.0b013e3181f17eed
3334,53,Biomedical,Bottiglieri,2001,55,22,0.61,NA,d,10.1097/JGP.0b013e3181f17eed
3335,53,Biomedical,Lehmann,1999,54,66,0.47,NA,d,10.1097/JGP.0b013e3181f17eed
3336,53,Biomedical,Quadri,2005,111,25,0.42,NA,d,10.1097/JGP.0b013e3181f17eed
3337,53,Biomedical,Nagga,2003,106,101,0.13,NA,d,10.1097/JGP.0b013e3181f17eed
3338,54,Psychosocial,Barraclough,2001,20,20,1.38,NA,d,10.1097/JGP.0b013e31806841c8
3339,54,Psychosocial,Barraclough,2001,20,20,1.49,NA,d,10.1097/JGP.0b013e31806841c8
3340,54,Psychosocial,Barraclough,2001,26,20,0.62,NA,d,10.1097/JGP.0b013e31806841c8
3341,54,Psychosocial,Barraclough,2001,26,20,0.73,NA,d,10.1097/JGP.0b013e31806841c8
3342,54,Psychosocial,Bohm,1990,8,12,1.25,NA,d,10.1097/JGP.0b013e31806841c8
3343,54,Psychosocial,Bohm,1990,8,12,2.04,NA,d,10.1097/JGP.0b013e31806841c8
3344,54,Psychosocial,Cassidy,2005,10,NA,0.67,NA,d,10.1097/JGP.0b013e31806841c8
3345,54,Psychosocial,Cohn,1984,40,43,1.87,NA,d,10.1097/JGP.0b013e31806841c8
3346,54,Psychosocial,Cohn,1984,40,43,2.81,NA,d,10.1097/JGP.0b013e31806841c8
3347,54,Psychosocial,DiConstanzo,1992,18,18,0.66,NA,d,10.1097/JGP.0b013e31806841c8
3348,54,Psychosocial,DiConstanzo,1992,18,18,1.79,NA,d,10.1097/JGP.0b013e31806841c8
3349,54,Psychosocial,Frattola,1992,19,18,1.94,NA,d,10.1097/JGP.0b013e31806841c8
3350,54,Psychosocial,Frattola,1992,19,18,2.51,NA,d,10.1097/JGP.0b013e31806841c8
3351,54,Psychosocial,Gorenstein,2005,23,23,0.65,NA,d,10.1097/JGP.0b013e31806841c8
3352,54,Psychosocial,Gorenstein,2005,23,23,1.01,NA,d,10.1097/JGP.0b013e31806841c8
3353,54,Psychosocial,Katz,2002,136,48,0.44,NA,d,10.1097/JGP.0b013e31806841c8
3354,54,Psychosocial,Katz,2002,136,48,2.04,NA,d,10.1097/JGP.0b013e31806841c8
3355,54,Psychosocial,Katz,2002,37,18,0.56,NA,d,10.1097/JGP.0b013e31806841c8
3356,54,Psychosocial,Katz,2002,37,18,2.12,NA,d,10.1097/JGP.0b013e31806841c8
3357,54,Psychosocial,Kimura,2003,13,14,0.61,NA,d,10.1097/JGP.0b013e31806841c8
3358,54,Psychosocial,Kimura,2003,13,14,1.05,NA,d,10.1097/JGP.0b013e31806841c8
3359,54,Psychosocial,King,1991,10,NA,1.02,NA,d,10.1097/JGP.0b013e31806841c8
3360,54,Psychosocial,Koepke,1982,91,91,0.4,NA,d,10.1097/JGP.0b013e31806841c8
3361,54,Psychosocial,Koepke,1982,91,91,1.42,NA,d,10.1097/JGP.0b013e31806841c8
3362,54,Psychosocial,Ladoucet,2004,8,NA,1,NA,d,10.1097/JGP.0b013e31806841c8
3363,54,Psychosocial,Lenze,2005,17,17,0.77,NA,d,10.1097/JGP.0b013e31806841c8
3364,54,Psychosocial,Lenze,2005,17,17,2.3,NA,d,10.1097/JGP.0b013e31806841c8
3365,54,Psychosocial,Levine,1989,41,NA,1.66,NA,d,10.1097/JGP.0b013e31806841c8
3366,54,Psychosocial,Majcercsik,2004,105,50,1.96,NA,d,10.1097/JGP.0b013e31806841c8
3367,54,Psychosocial,Majcercsik,2004,105,50,2.59,NA,d,10.1097/JGP.0b013e31806841c8
3368,54,Psychosocial,Mohlman,2003,8,7,0.51,NA,d,10.1097/JGP.0b013e31806841c8
3369,54,Psychosocial,Mohlman,2003,8,7,0.54,NA,d,10.1097/JGP.0b013e31806841c8
3370,54,Psychosocial,Mohlman,2005,10,10,0.7,NA,d,10.1097/JGP.0b013e31806841c8
3371,54,Psychosocial,Mohlman,2005,10,10,0.96,NA,d,10.1097/JGP.0b013e31806841c8
3372,54,Psychosocial,Mohlman,2005,5,10,1.11,NA,d,10.1097/JGP.0b013e31806841c8
3373,54,Psychosocial,Mohlman,2005,5,10,1.7,NA,d,10.1097/JGP.0b013e31806841c8
3374,54,Psychosocial,Mohlman,2005,7,10,0.13,NA,d,10.1097/JGP.0b013e31806841c8
3375,54,Psychosocial,Mohlman,2005,7,10,0.27,NA,d,10.1097/JGP.0b013e31806841c8
3376,54,Psychosocial,Morinigo,2005,15,NA,2.36,NA,d,10.1097/JGP.0b013e31806841c8
3377,54,Psychosocial,Morselli,1993,95,94,0.49,NA,d,10.1097/JGP.0b013e31806841c8
3378,54,Psychosocial,Napoliello,1986,677,NA,1.68,NA,d,10.1097/JGP.0b013e31806841c8
3379,54,Psychosocial,Palleschi,1998,16,NA,0.51,NA,d,10.1097/JGP.0b013e31806841c8
3380,54,Psychosocial,Robinson,1988,605,NA,1.76,NA,d,10.1097/JGP.0b013e31806841c8
3381,54,Psychosocial,Schuurmans,2006,30,9,0.56,NA,d,10.1097/JGP.0b013e31806841c8
3382,54,Psychosocial,Schuurmans,2006,30,9,0.51,NA,d,10.1097/JGP.0b013e31806841c8
3383,54,Psychosocial,Schuurmans,2006,17,9,0.94,NA,d,10.1097/JGP.0b013e31806841c8
3384,54,Psychosocial,Schuurmans,2006,17,9,0.91,NA,d,10.1097/JGP.0b013e31806841c8
3385,54,Psychosocial,Sheikh,1999,10,NA,1.17,NA,d,10.1097/JGP.0b013e31806841c8
3386,54,Psychosocial,Sheikh,2004,8,7,0.85,NA,d,10.1097/JGP.0b013e31806841c8
3387,54,Psychosocial,Sheikh,2004,8,7,1.19,NA,d,10.1097/JGP.0b013e31806841c8
3388,54,Psychosocial,Sheikh,2004,10,7,0.37,NA,d,10.1097/JGP.0b013e31806841c8
3389,54,Psychosocial,Sheikh,2004,10,7,1.29,NA,d,10.1097/JGP.0b013e31806841c8
3390,54,Psychosocial,Small,1997,64,57,0.63,NA,d,10.1097/JGP.0b013e31806841c8
3391,54,Psychosocial,Small,1997,64,57,2.55,NA,d,10.1097/JGP.0b013e31806841c8
3392,54,Psychosocial,Small,1997,61,57,0.06,NA,d,10.1097/JGP.0b013e31806841c8
3393,54,Psychosocial,Small,1997,61,57,1.91,NA,d,10.1097/JGP.0b013e31806841c8
3394,54,Psychosocial,Stanley,1996,18,NA,0.74,NA,d,10.1097/JGP.0b013e31806841c8
3395,54,Psychosocial,Stanley,1996,13,NA,0.27,NA,d,10.1097/JGP.0b013e31806841c8
3396,54,Psychosocial,Stanley,2003,82,41,1.05,NA,d,10.1097/JGP.0b013e31806841c8
3397,54,Psychosocial,Stanley,2003,82,41,1.15,NA,d,10.1097/JGP.0b013e31806841c8
3398,54,Psychosocial,Stanley,2003,6,6,1.61,NA,d,10.1097/JGP.0b013e31806841c8
3399,54,Psychosocial,Stanley,2003,6,6,1.91,NA,d,10.1097/JGP.0b013e31806841c8
3400,54,Psychosocial,Swales,1996,20,NA,0.68,NA,d,10.1097/JGP.0b013e31806841c8
3401,54,Psychosocial,Wetherell,2003,26,23,1.03,NA,d,10.1097/JGP.0b013e31806841c8
3402,54,Psychosocial,Wetherell,2003,26,23,1.36,NA,d,10.1097/JGP.0b013e31806841c8
3403,54,Psychosocial,Wetherell,2003,26,23,0.61,NA,d,10.1097/JGP.0b013e31806841c8
3404,54,Psychosocial,Wetherell,2003,26,23,0.76,NA,d,10.1097/JGP.0b013e31806841c8
3405,54,Psychosocial,Wylie,2000,19,NA,1.61,NA,d,10.1097/JGP.0b013e31806841c8
3406,55,Psychosocial,Brown,2009,66,34,0.07,NA,d,10.1016/j.jagp.2013.02.018
3407,55,Psychosocial,Busse,2008,14,17,4.45,NA,d,10.1016/j.jagp.2013.02.018
3408,55,Psychosocial,Lautenschlager,2008,85,85,0.04,NA,d,10.1016/j.jagp.2013.02.018
3409,55,Psychosocial,Molloy,1988,23,22,-0.08,NA,d,10.1016/j.jagp.2013.02.018
3410,55,Psychosocial,Nagamatsu,2012,28,28,0.54,NA,d,10.1016/j.jagp.2013.02.018
3411,55,Psychosocial,Nagamatsu,2012,30,28,-0.42,NA,d,10.1016/j.jagp.2013.02.018
3412,55,Psychosocial,Scherder,2005,15,15,0.1,NA,d,10.1016/j.jagp.2013.02.018
3413,55,Psychosocial,van Uffelen,2008,36,45,-0.3,NA,d,10.1016/j.jagp.2013.02.018
3414,55,Psychosocial,van Uffelen,2008,35,22,-0.14,NA,d,10.1016/j.jagp.2013.02.018
3415,55,Psychosocial,Williamson,2009,44,47,0.16,NA,d,10.1016/j.jagp.2013.02.018
3416,55,Psychosocial,Lam,2010,135,194,0.04,NA,d,10.1016/j.jagp.2013.02.018
3417,55,Psychosocial,Lautenschlager,2008,85,85,0.03,NA,d,10.1016/j.jagp.2013.02.018
3418,55,Psychosocial,Molloy,1988,33,22,-0.19,NA,d,10.1016/j.jagp.2013.02.018
3419,55,Psychosocial,Scherder,2005,15,15,-0.19,NA,d,10.1016/j.jagp.2013.02.018
3420,55,Psychosocial,van Uffelen,2008,36,45,-0.08,NA,d,10.1016/j.jagp.2013.02.018
3421,55,Psychosocial,van Uffelen,2008,35,22,-0.07,NA,d,10.1016/j.jagp.2013.02.018
3422,56,Psychosocial,Arean,1993,19,20,2.24,NA,d,10.1016/j.jagp.2014.04.003
3423,56,Psychosocial,Arean,1993,20,20,0.82,NA,d,10.1016/j.jagp.2014.04.003
3424,56,Psychosocial,Floyd,2004,8,14,0.57,NA,d,10.1016/j.jagp.2014.04.003
3425,56,Psychosocial,Floyd,2004,13,14,0.53,NA,d,10.1016/j.jagp.2014.04.003
3426,56,Psychosocial,Hanser,1994,10,10,1.45,NA,d,10.1016/j.jagp.2014.04.003
3427,56,Psychosocial,Haringsma,2006,21,22,0.85,NA,d,10.1016/j.jagp.2014.04.003
3428,56,Psychosocial,Landeville,1997,10,13,0.1,NA,d,10.1016/j.jagp.2014.04.003
3429,56,Psychosocial,Rokke,2000,9,16,0.56,NA,d,10.1016/j.jagp.2014.04.003
3430,56,Psychosocial,Scogin,1987,9,8,1.48,NA,d,10.1016/j.jagp.2014.04.003
3431,56,Psychosocial,Scogin,1989,21,21,1.27,NA,d,10.1016/j.jagp.2014.04.003
